address,bank_name,schedule,geo_lat,geo_lon
"г. Новосибирск, ул.Кирова, д.108",Авангард,Круглосуточно,55.012216,82.95339
"г. Новосибирск, ул.Кирова, д.108",Газпромбанк,Круглосуточно,55.012216,82.95339
"г. Новосибирск, ул.Кирова, д.108",Левобережный,Доступен в режиме работы места установки,55.012216,82.95339
"г. Новосибирск, ул.Кирова, д.108",Промсвязьбанк,Доступен в режиме работы места установки,55.012216,82.95339
"г. Новосибирск, ул.Кирова, д.108",Совкомбанк,Доступен в режиме работы места установки,55.012216,82.95339
"г. Новосибирск, ул.Кропоткина, д.130/5",Авангард,Круглосуточно,55.056981,82.940049
"г. Новосибирск, ул.Учительская, д.22",Авангард,Круглосуточно,55.078282,82.970323
"г. Новосибирск, ул.Учительская, д.22",Банк Уралсиб,Круглосуточно,55.078282,82.970323
"г. Новосибирск, ул.Богаткова, д.194/11",Авангард,Круглосуточно,55.02991,82.96866
"г. Новосибирск, ул.Троллейная, д.130/1",Авангард,Круглосуточно,54.964583,82.85137
"г. Новосибирск, ул.Громова, д.7",Авангард,Круглосуточно,54.936783,82.910242
"г. Новосибирск, ул.Немировича-Данченко, д.145/2",Авангард,Круглосуточно,54.978974,82.91071
"г. Новосибирск, ул.Забалуева, д.58",Авангард,Круглосуточно,54.989252,82.815337
"г. Новосибирск, ул.Забалуева, д.58",Банк «Открытие»,Круглосуточно,54.989252,82.815337
"г. Новосибирск, ул.Забалуева, д.58",Банк ВТБ,Круглосуточно,54.989252,82.815337
"г. Новосибирск, пл.Карла Маркса, стр. 3",Авангард,Круглосуточно,54.9819812,82.8944246
"г. Новосибирск, ул.Мичурина / ул.Гоголя",Авангард,Круглосуточно,54.975182,82.913543
"г. Новосибирск, ул.Котовского, д.4",Авангард,Круглосуточно,54.992888,82.88254
"г. Новосибирск, ул.Фрунзе, д.238",Авангард,Круглосуточно,55.038581,82.960816
"г. Новосибирск, ул.Фрунзе, д.238",Банк Уралсиб,Круглосуточно,55.038581,82.960816
